Run,Assay Type,BioProject,BioSample,Center Name,common_name,Consent,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,Submitter_Id,Title,population,collection_year,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region
ERR5095394,RAD-Seq,PRJEB42417,SAMEA7806031,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901142,SAMEA7806031,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806031,14_l2_sample_201404RG0CT---RPx90,ERS5553282,ERP126269,14_l2_sample_201404RG0CT---RPx90,14_l2_sample_201404RG0CT---RPx90,CTRP,2014,90,5051791,3075716,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US"
ERR5095395,RAD-Seq,PRJEB42417,SAMEA7806004,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901143,SAMEA7806004,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806004,14_l2_sample_201404RG0CT---RP195,ERS5553255,ERP126269,14_l2_sample_201404RG0CT---RP195,14_l2_sample_201404RG0CT---RP195,CTRP,2014,90,12577185,7518513,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US"
ERR5095396,RAD-Seq,PRJEB42417,SAMEA7805932,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901144,SAMEA7805932,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805932,14_l2_sample_201403RG0MD-PCBExx4,ERS5553183,ERP126269,14_l2_sample_201403RG0MD-PCBExx4,14_l2_sample_201403RG0MD-PCBExx4,MDPC,2014,89,17039606,10131752,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US"
ERR5095397,RAD-Seq,PRJEB42417,SAMEA7806027,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901145,SAMEA7806027,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806027,14_l2_sample_201404RG0CT---RPx78,ERS5553278,ERP126269,14_l2_sample_201404RG0CT---RPx78,14_l2_sample_201404RG0CT---RPx78,CTRP,2014,90,3788388,2342199,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1"
ERR5095398,RAD-Seq,PRJEB42417,SAMEA7806032,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901146,SAMEA7806032,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806032,14_l2_sample_201404RG0CT---RPx93,ERS5553283,ERP126269,14_l2_sample_201404RG0CT---RPx93,14_l2_sample_201404RG0CT---RPx93,CTRP,2014,90,5066085,3148847,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US"
ERR5095399,RAD-Seq,PRJEB42417,SAMEA7805996,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901147,SAMEA7805996,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805996,14_l2_sample_201404RG0CT---RP162,ERS5553247,ERP126269,14_l2_sample_201404RG0CT---RP162,14_l2_sample_201404RG0CT---RP162,CTRP,2014,90,8534780,5165857,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5095400,RAD-Seq,PRJEB42417,SAMEA7806022,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901148,SAMEA7806022,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806022,14_l2_sample_201404RG0CT---RPx62,ERS5553273,ERP126269,14_l2_sample_201404RG0CT---RPx62,14_l2_sample_201404RG0CT---RPx62,CTRP,2014,90,10569685,6399038,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1"
ERR5095401,RAD-Seq,PRJEB42417,SAMEA7806025,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901149,SAMEA7806025,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806025,14_l2_sample_201404RG0CT---RPx72,ERS5553276,ERP126269,14_l2_sample_201404RG0CT---RPx72,14_l2_sample_201404RG0CT---RPx72,CTRP,2014,90,12232833,7524681,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1"
ERR5095402,RAD-Seq,PRJEB42417,SAMEA7805958,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901150,SAMEA7805958,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805958,14_l2_sample_201404RG0CT--PNRx43,ERS5553209,ERP126269,14_l2_sample_201404RG0CT--PNRx43,14_l2_sample_201404RG0CT--PNRx43,CTPN,2014,87,12268615,7323888,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5095403,RAD-Seq,PRJEB42417,SAMEA7805960,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901151,SAMEA7805960,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805960,14_l2_sample_201404RG0CT--PNRx49,ERS5553211,ERP126269,14_l2_sample_201404RG0CT--PNRx49,14_l2_sample_201404RG0CT--PNRx49,CTPN,2014,87,16018442,9494346,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5095404,RAD-Seq,PRJEB42417,SAMEA7806029,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901152,SAMEA7806029,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806029,14_l2_sample_201404RG0CT---RPx84,ERS5553280,ERP126269,14_l2_sample_201404RG0CT---RPx84,14_l2_sample_201404RG0CT---RPx84,CTRP,2014,90,9559093,5764843,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US"
ERR5095405,RAD-Seq,PRJEB42417,SAMEA7806033,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901153,SAMEA7806033,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806033,14_l2_sample_201404RG0CT---RPx96,ERS5553284,ERP126269,14_l2_sample_201404RG0CT---RPx96,14_l2_sample_201404RG0CT---RPx96,CTRP,2014,90,8574169,5288286,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5095406,RAD-Seq,PRJEB42417,SAMEA7805929,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901154,SAMEA7805929,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805929,14_l2_sample_201403RG0MD-PCBExx12,ERS5553180,ERP126269,14_l2_sample_201403RG0MD-PCBExx12,14_l2_sample_201403RG0MD-PCBExx12,MDPC,2014,89,13169557,7639386,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US"
ERR5095407,RAD-Seq,PRJEB42417,SAMEA7805983,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901155,SAMEA7805983,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805983,14_l2_sample_201404RG0CT---RP117,ERS5553234,ERP126269,14_l2_sample_201404RG0CT---RP117,14_l2_sample_201404RG0CT---RP117,CTRP,2014,90,10194803,6193558,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public"
ERR5095408,RAD-Seq,PRJEB42417,SAMEA7805934,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901156,SAMEA7805934,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805934,14_l2_sample_201403RG0MD-PCBExx9,ERS5553185,ERP126269,14_l2_sample_201403RG0MD-PCBExx9,14_l2_sample_201403RG0MD-PCBExx9,MDPC,2014,89,19888129,11704425,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1"
ERR5095409,RAD-Seq,PRJEB42417,SAMEA7806021,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901157,SAMEA7806021,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806021,14_l2_sample_201404RG0CT---RPx60,ERS5553272,ERP126269,14_l2_sample_201404RG0CT---RPx60,14_l2_sample_201404RG0CT---RPx60,CTRP,2014,90,11409453,6895284,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1"
ERR5095410,RAD-Seq,PRJEB42417,SAMEA7805959,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901158,SAMEA7805959,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805959,14_l2_sample_201404RG0CT--PNRx46,ERS5553210,ERP126269,14_l2_sample_201404RG0CT--PNRx46,14_l2_sample_201404RG0CT--PNRx46,CTPN,2014,87,13307758,8045173,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public"
ERR5095411,RAD-Seq,PRJEB42417,SAMEA7805993,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901159,SAMEA7805993,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805993,14_l2_sample_201404RG0CT---RP153,ERS5553244,ERP126269,14_l2_sample_201404RG0CT---RP153,14_l2_sample_201404RG0CT---RP153,CTRP,2014,90,15232479,9234047,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5095412,RAD-Seq,PRJEB42417,SAMEA7806024,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901160,SAMEA7806024,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806024,14_l2_sample_201404RG0CT---RPx69,ERS5553275,ERP126269,14_l2_sample_201404RG0CT---RPx69,14_l2_sample_201404RG0CT---RPx69,CTRP,2014,90,10877919,6524249,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5095413,RAD-Seq,PRJEB42417,SAMEA7805930,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901161,SAMEA7805930,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805930,14_l2_sample_201403RG0MD-PCBExx14,ERS5553181,ERP126269,14_l2_sample_201403RG0MD-PCBExx14,14_l2_sample_201403RG0MD-PCBExx14,MDPC,2014,89,11654678,6867066,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1"
ERR5095414,RAD-Seq,PRJEB42417,SAMEA7806007,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901162,SAMEA7806007,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806007,14_l2_sample_201404RG0CT---RP204,ERS5553258,ERP126269,14_l2_sample_201404RG0CT---RP204,14_l2_sample_201404RG0CT---RP204,CTRP,2014,88,24468876,14508184,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1"
ERR5095415,RAD-Seq,PRJEB42417,SAMEA7806047,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901163,SAMEA7806047,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806047,14_l2_sample_201404RG0MA---UAx25,ERS5553298,ERP126269,14_l2_sample_201404RG0MA---UAx25,14_l2_sample_201404RG0MA---UAx25,MAUR,2014,87,84844,130304,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US"
ERR5095416,RAD-Seq,PRJEB42417,SAMEA7806045,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901164,SAMEA7806045,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806045,14_l2_sample_201404RG0MA---UAx19,ERS5553296,ERP126269,14_l2_sample_201404RG0MA---UAx19,14_l2_sample_201404RG0MA---UAx19,MAUR,2014,87,572594,416806,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public"
ERR5095417,RAD-Seq,PRJEB42417,SAMEA7805991,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901165,SAMEA7805991,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805991,14_l2_sample_201404RG0CT---RP147,ERS5553242,ERP126269,14_l2_sample_201404RG0CT---RP147,14_l2_sample_201404RG0CT---RP147,CTRP,2014,88,26247818,15585461,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1"
ERR5095418,RAD-Seq,PRJEB42417,SAMEA7806046,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901166,SAMEA7806046,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806046,14_l2_sample_201404RG0MA---UAx22,ERS5553297,ERP126269,14_l2_sample_201404RG0MA---UAx22,14_l2_sample_201404RG0MA---UAx22,MAUR,2014,87,380753,306139,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1"
ERR5095419,RAD-Seq,PRJEB42417,SAMEA7806009,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901167,SAMEA7806009,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806009,14_l2_sample_201404RG0CT---RPx10,ERS5553260,ERP126269,14_l2_sample_201404RG0CT---RPx10,14_l2_sample_201404RG0CT---RPx10,CTRP,2014,90,10808460,6489170,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public"
ERR5095420,RAD-Seq,PRJEB42417,SAMEA7805931,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901168,SAMEA7805931,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805931,14_l2_sample_201403RG0MD-PCBExx1,ERS5553182,ERP126269,14_l2_sample_201403RG0MD-PCBExx1,14_l2_sample_201403RG0MD-PCBExx1,MDPC,2014,89,22757742,13322843,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1"
ERR5095421,RAD-Seq,PRJEB42417,SAMEA7806023,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901169,SAMEA7806023,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:28Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806023,14_l2_sample_201404RG0CT---RPx66,ERS5553274,ERP126269,14_l2_sample_201404RG0CT---RPx66,14_l2_sample_201404RG0CT---RPx66,CTRP,2014,90,21949578,13428082,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public"
ERR5095422,RAD-Seq,PRJEB42417,SAMEA7805972,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901170,SAMEA7805972,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805972,14_l2_sample_201404RG0CT--PNRx85,ERS5553223,ERP126269,14_l2_sample_201404RG0CT--PNRx85,14_l2_sample_201404RG0CT--PNRx85,CTPN,2014,87,26602399,15643947,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public"
ERR5095423,RAD-Seq,PRJEB42417,SAMEA7805927,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901171,SAMEA7805927,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805927,14_l2_sample_201403RG0MD-PCBDxx1,ERS5553178,ERP126269,14_l2_sample_201403RG0MD-PCBDxx1,14_l2_sample_201403RG0MD-PCBDxx1,MDPC,2014,89,20335614,12389415,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5095424,RAD-Seq,PRJEB42417,SAMEA7806059,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901172,SAMEA7806059,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:07:29Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806059,14_l2_sample_201404RG0MD---FUxx1,ERS5553310,ERP126269,14_l2_sample_201404RG0MD---FUxx1,14_l2_sample_201404RG0MD---FUxx1,MDFU,2014,88,2816,33190,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US"
