Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Tissue
SRR1945501,not applicable,WGS,197,5180502566,PRJNA273563,SAMN03326345,Plant,3818860785,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1756,SRX972184,USA,North America,USA,Illumina HiSeq 2000,1756,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1756,SRP056687,leaf/rosette
SRR1945502,not applicable,WGS,198,10106891813,PRJNA273563,SAMN03326346,Plant,7144271778,MPI-DB,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,1757,SRX972185,USA,North America,USA,Illumina HiSeq 2000,1757,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1757,SRP056687,leaf/rosette
SRR1945503,not applicable,WGS,197,10009781700,PRJNA273563,SAMN03326347,Plant,7373855875,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,1793,SRX972186,USA,North America,USA,Illumina HiSeq 2000,1793,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1793,SRP056687,leaf/rosette
SRR1945504,not applicable,WGS,198,3711943916,PRJNA273563,SAMN03326348,Plant,2635830760,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1797,SRX972187,USA,North America,USA,Illumina HiSeq 2000,1797,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1797,SRP056687,leaf/rosette
SRR1945505,not applicable,WGS,198,6097402367,PRJNA273563,SAMN03326349,Plant,4436025352,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1819,SRX972188,USA,North America,USA,Illumina HiSeq 2000,1819,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1819,SRP056687,leaf/rosette
SRR1945506,not applicable,WGS,198,4784886754,PRJNA273563,SAMN03326350,Plant,3399406570,MPI-DB,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,1820,SRX972189,USA,North America,USA,Illumina HiSeq 2000,1820,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1820,SRP056687,leaf/rosette
SRR1945507,not applicable,WGS,200,5139076200,PRJNA273563,SAMN03326351,Plant,3328016555,MPI-DB,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,1829,SRX972190,USA,North America,USA,Illumina HiSeq 2000,1829,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1829,SRP056687,leaf
SRR1945508,not applicable,WGS,197,6246114419,PRJNA273563,SAMN03326352,Plant,4569624836,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1834,SRX972191,USA,North America,USA,Illumina HiSeq 2000,1834,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1834,SRP056687,leaf/rosette
SRR1945509,not applicable,WGS,197,5476428408,PRJNA273563,SAMN03326353,Plant,4032607326,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1835,SRX972192,USA,North America,USA,Illumina HiSeq 2000,1835,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1835,SRP056687,leaf/rosette
SRR1945510,not applicable,WGS,198,9946033518,PRJNA273563,SAMN03326354,Plant,7126874827,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,1851,SRX972193,USA,North America,USA,Illumina HiSeq 2000,1851,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1851,SRP056687,leaf/rosette
SRR1945511,not applicable,WGS,197,4412872936,PRJNA273563,SAMN03326355,Plant,3182910843,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1852,SRX972194,USA,North America,USA,Illumina HiSeq 2000,1852,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1852,SRP056687,leaf/rosette
SRR1945512,not applicable,WGS,200,3019754200,PRJNA273563,SAMN03326356,Plant,1930524676,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1853,SRX972195,USA,North America,USA,Illumina HiSeq 2000,1853,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1853,SRP056687,leaf
SRR1945513,not applicable,WGS,200,3362687000,PRJNA273563,SAMN03326357,Plant,2152407062,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1872,SRX972196,USA,North America,USA,Illumina HiSeq 2000,1872,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1872,SRP056687,leaf
SRR1945514,not applicable,WGS,200,4473294400,PRJNA273563,SAMN03326358,Plant,2840447569,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,1890,SRX972197,USA,North America,USA,Illumina HiSeq 2000,1890,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1890,SRP056687,leaf
SRR1945515,not applicable,WGS,200,3040125000,PRJNA273563,SAMN03326359,Plant,1935568350,MPI-DB,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,1925,SRX972198,USA,North America,USA,Illumina HiSeq 2000,1925,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1925,SRP056687,leaf
SRR1945516,not applicable,WGS,99,3905179568,PRJNA273563,SAMN03326360,Plant,1981121486,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1942,SRX972199,USA,North America,USA,Illumina HiSeq 2000,1942,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1942,SRP056687,leaf/rosette
SRR1945517,not applicable,WGS,99,3941041616,PRJNA273563,SAMN03326361,Plant,1988109864,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,1943,SRX972200,USA,North America,USA,Illumina HiSeq 2000,1943,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1943,SRP056687,leaf/rosette
SRR1945518,not applicable,WGS,200,3573125400,PRJNA273563,SAMN03326362,Plant,2271368594,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,1954,SRX972201,USA,North America,USA,Illumina HiSeq 2000,1954,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,1954,SRP056687,leaf
SRR1945519,not applicable,WGS,200,3184805600,PRJNA273563,SAMN03326363,Plant,2039487682,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,2016,SRX972202,USA,North America,USA,Illumina HiSeq 2000,2016,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2016,SRP056687,leaf
SRR1945520,not applicable,WGS,198,8781162215,PRJNA273563,SAMN03326364,Plant,6326410034,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,2017,SRX972203,USA,North America,USA,Illumina HiSeq 2000,2017,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2017,SRP056687,leaf/rosette
SRR1945521,not applicable,WGS,197,4872302912,PRJNA273563,SAMN03326365,Plant,2989754640,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,2031,SRX972204,USA,North America,USA,Illumina HiSeq 2000,2031,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2031,SRP056687,leaf/rosette
SRR1945522,not applicable,WGS,197,10909701471,PRJNA273563,SAMN03326366,Plant,7999722966,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2053,SRX972205,USA,North America,USA,Illumina HiSeq 2000,2053,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2053,SRP056687,leaf/rosette
SRR1945523,not applicable,WGS,198,7710675780,PRJNA273563,SAMN03326367,Plant,5515549063,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2057,SRX972206,USA,North America,USA,Illumina HiSeq 2000,2057,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2057,SRP056687,leaf/rosette
SRR1945524,not applicable,WGS,99,3788681879,PRJNA273563,SAMN03326368,Plant,1854025229,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,2081,SRX972207,USA,North America,USA,Illumina HiSeq 2000,2081,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2081,SRP056687,leaf/rosette
SRR1945525,not applicable,WGS,99,4015241901,PRJNA273563,SAMN03326369,Plant,1937013078,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2091,SRX972208,USA,North America,USA,Illumina HiSeq 2000,2091,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2091,SRP056687,leaf/rosette
SRR1945526,not applicable,WGS,96,6333039242,PRJNA273563,SAMN03326370,Plant,4260368773,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2106,SRX972209,USA,North America,USA,Illumina HiSeq 2000,2106,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2106,SRP056687,leaf/rosette
SRR1945527,not applicable,WGS,197,7942431719,PRJNA273563,SAMN03326371,Plant,5729338828,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,2108,SRX972210,USA,North America,USA,Illumina HiSeq 2000,2108,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2108,SRP056687,leaf/rosette
SRR1945528,not applicable,WGS,97,6488958459,PRJNA273563,SAMN03326372,Plant,4226240964,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,2141,SRX972211,USA,North America,USA,Illumina HiSeq 2000,2141,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2141,SRP056687,leaf/rosette
SRR1945529,not applicable,WGS,93,6406231048,PRJNA273563,SAMN03326373,Plant,4446440234,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2159,SRX972212,USA,North America,USA,Illumina HiSeq 2000,2159,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2159,SRP056687,leaf/rosette
SRR1945530,not applicable,WGS,97,5999274382,PRJNA273563,SAMN03326374,Plant,3832626510,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,2166,SRX972213,USA,North America,USA,Illumina HiSeq 2000,2166,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2166,SRP056687,leaf/rosette
SRR1945531,not applicable,WGS,200,4194639600,PRJNA273563,SAMN03326375,Plant,2707151120,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,2171,SRX972214,USA,North America,USA,Illumina HiSeq 2000,2171,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2171,SRP056687,leaf
SRR1945532,not applicable,WGS,197,9071320148,PRJNA273563,SAMN03326376,Plant,6705770566,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2191,SRX972215,USA,North America,USA,Illumina HiSeq 2000,2191,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2191,SRP056687,leaf/rosette
SRR1945533,not applicable,WGS,200,2753218000,PRJNA273563,SAMN03326377,Plant,1745896125,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2202,SRX972216,USA,North America,USA,Illumina HiSeq 2000,2202,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2202,SRP056687,leaf
SRR1945534,not applicable,WGS,198,8318349652,PRJNA273563,SAMN03326378,Plant,5975133227,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,2212,SRX972217,USA,North America,USA,Illumina HiSeq 2000,2212,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2212,SRP056687,leaf/rosette
SRR1945535,not applicable,WGS,198,6163306471,PRJNA273563,SAMN03326379,Plant,4466844500,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,2239,SRX972218,USA,North America,USA,Illumina HiSeq 2000,2239,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2239,SRP056687,leaf/rosette
SRR1945536,not applicable,WGS,198,5705604669,PRJNA273563,SAMN03326380,Plant,4035474779,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2240,SRX972219,USA,North America,USA,Illumina HiSeq 2000,2240,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2240,SRP056687,leaf/rosette
SRR1945537,not applicable,WGS,200,2737380200,PRJNA273563,SAMN03326381,Plant,1744111000,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2276,SRX972220,USA,North America,USA,Illumina HiSeq 2000,2276,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2276,SRP056687,leaf
SRR1945538,not applicable,WGS,200,3029451200,PRJNA273563,SAMN03326382,Plant,1940622900,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,2278,SRX972221,USA,North America,USA,Illumina HiSeq 2000,2278,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2278,SRP056687,leaf
SRR1945539,not applicable,WGS,198,5937127640,PRJNA273563,SAMN03326383,Plant,4225608879,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,2285,SRX972222,USA,North America,USA,Illumina HiSeq 2000,2285,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2285,SRP056687,leaf/rosette
SRR1945540,not applicable,WGS,197,8972774789,PRJNA273563,SAMN03326384,Plant,6632902208,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,2286,SRX972223,USA,North America,USA,Illumina HiSeq 2000,2286,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2286,SRP056687,leaf/rosette
SRR1945541,not applicable,WGS,200,3447516800,PRJNA273563,SAMN03326385,Plant,2308309189,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,2317,SRX972224,USA,North America,USA,Illumina HiSeq 2000,2317,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2317,SRP056687,leaf
SRR1945542,not applicable,WGS,95,6637146679,PRJNA273563,SAMN03326386,Plant,4554095437,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,2370,SRX972225,USA,North America,USA,Illumina HiSeq 2000,2370,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2370,SRP056687,leaf/rosette
SRR1945543,not applicable,WGS,97,6712936090,PRJNA273563,SAMN03326387,Plant,4390290407,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,2412,SRX972226,USA,North America,USA,Illumina HiSeq 2000,2412,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,2412,SRP056687,leaf/rosette
SRR1945544,not applicable,WGS,200,3532569400,PRJNA273563,SAMN03326388,Plant,2251079595,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",not applicable,4779,SRX972227,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4779,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4779,SRP056687,leaf
SRR1945545,not applicable,WGS,200,3030543000,PRJNA273563,SAMN03326389,Plant,1907938347,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,4807,SRX972228,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4807,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4807,SRP056687,leaf
SRR1945546,not applicable,WGS,200,2057311400,PRJNA273563,SAMN03326390,Plant,1288706887,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,4826,SRX972229,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4826,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4826,SRP056687,leaf
SRR1945547,not applicable,WGS,197,8773163199,PRJNA273563,SAMN03326391,Plant,6343052791,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,4840,SRX972230,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4840,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4840,SRP056687,leaf/rosette
SRR1945548,not applicable,WGS,195,8906633245,PRJNA273563,SAMN03326392,Plant,6819557881,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,4857,SRX972231,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4857,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4857,SRP056687,leaf/rosette
SRR1945549,not applicable,WGS,200,2614301200,PRJNA273563,SAMN03326393,Plant,1638470907,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,4884,SRX972232,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4884,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4884,SRP056687,leaf
SRR1945550,not applicable,WGS,200,2548881600,PRJNA273563,SAMN03326394,Plant,1585983435,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,4900,SRX972233,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4900,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4900,SRP056687,leaf
SRR1945551,not applicable,WGS,196,11017755039,PRJNA273563,SAMN03326395,Plant,8416797221,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,4939,SRX972234,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4939,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4939,SRP056687,leaf/rosette
SRR1945552,not applicable,WGS,200,3431676600,PRJNA273563,SAMN03326396,Plant,2154108517,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,4958,SRX972235,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,4958,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,4958,SRP056687,leaf
SRR1945553,not applicable,WGS,200,2392916800,PRJNA273563,SAMN03326397,Plant,1502542951,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,5023,SRX972236,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5023,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5023,SRP056687,leaf
SRR1945554,not applicable,WGS,200,2642672600,PRJNA273563,SAMN03326398,Plant,1651071847,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,5104,SRX972237,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5104,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5104,SRP056687,leaf
SRR1945555,not applicable,WGS,200,2600194600,PRJNA273563,SAMN03326399,Plant,1644525090,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,5151,SRX972238,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5151,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5151,SRP056687,leaf
SRR1945556,not applicable,WGS,200,2661971200,PRJNA273563,SAMN03326400,Plant,1665170268,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,5165,SRX972239,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5165,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5165,SRP056687,leaf
SRR1945557,not applicable,WGS,200,3100744400,PRJNA273563,SAMN03326401,Plant,1964142710,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,5210,SRX972240,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5210,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5210,SRP056687,leaf
SRR1945558,not applicable,WGS,200,2051068000,PRJNA273563,SAMN03326402,Plant,1294280119,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,5236,SRX972241,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5236,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5236,SRP056687,leaf
SRR1945559,not applicable,WGS,195,7330039744,PRJNA273563,SAMN03326403,Plant,4804176196,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,5249,SRX972242,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5249,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5249,SRP056687,leaf/rosette
SRR1945560,not applicable,WGS,200,4027508600,PRJNA273563,SAMN03326404,Plant,2792633805,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,5253,SRX972243,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5253,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5253,SRP056687,leaf
SRR1945561,not applicable,WGS,200,2628161600,PRJNA273563,SAMN03326405,Plant,1830690346,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,5276,SRX972244,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5276,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5276,SRP056687,leaf
SRR1945562,not applicable,WGS,196,10299204126,PRJNA273563,SAMN03326406,Plant,7891740030,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,5279,SRX972245,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5279,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5279,SRP056687,leaf/rosette
SRR1945563,not applicable,WGS,200,3039530200,PRJNA273563,SAMN03326407,Plant,2117144666,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,5349,SRX972246,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5349,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5349,SRP056687,leaf
SRR1945564,not applicable,WGS,200,7675864200,PRJNA273563,SAMN03326408,Plant,5317752878,MPI-DB,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,5353,SRX972247,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5353,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5353,SRP056687,leaf
SRR1945565,not applicable,WGS,196,6583397039,PRJNA273563,SAMN03326409,Plant,5049141497,MPI-DB,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,5395,SRX972248,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5395,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5395,SRP056687,leaf/rosette
SRR1945566,not applicable,WGS,200,3992229400,PRJNA273563,SAMN03326410,Plant,2784015389,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,5486,SRX972249,United Kingdom,Europe,United Kingdom,Illumina HiSeq 2000,5486,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,5486,SRP056687,leaf
